ts0,dt0,hr0,solar,wind,caiso_load,sol_wind,duck
2019-07-01 07:00:00.000000,2019-07-01,7,3536,3633,,7169,
2019-07-01 08:00:00.000000,2019-07-01,8,8144,3711,,11855,
2019-07-01 09:00:00.000000,2019-07-01,9,9835,3610,,13445,
2019-07-01 10:00:00.000000,2019-07-01,10,10598,3157,,13755,
2019-07-01 11:00:00.000000,2019-07-01,11,11107,2989,,14096,
2019-07-01 12:00:00.000000,2019-07-01,12,11300,2848,,14148,
2019-07-01 13:00:00.000000,2019-07-01,13,11431,3127,,14558,
2019-07-01 14:00:00.000000,2019-07-01,14,11378,3829,,15207,
2019-07-01 15:00:00.000000,2019-07-01,15,11112,4128,,15240,
2019-07-01 16:00:00.000000,2019-07-01,16,10619,4731,,15350,
2019-07-01 17:00:00.000000,2019-07-01,17,9800,4760,,14560,
2019-07-01 18:00:00.000000,2019-07-01,18,7926,4764,,12690,
2019-07-01 19:00:00.000000,2019-07-01,19,3757,4549,,8306,
2019-07-01 20:00:00.000000,2019-07-01,20,322,4417,,4739,
2019-07-01 21:00:00.000000,2019-07-01,21,81,4828,,4909,
2019-07-01 22:00:00.000000,2019-07-01,22,73,4990,,5063,
2019-07-01 23:00:00.000000,2019-07-01,23,75,4720,,4795,
2019-07-02 00:00:00.000000,2019-07-02,0,75,4696,,4771,
2019-07-02 01:00:00.000000,2019-07-02,1,74,4572,,4646,
2019-07-02 02:00:00.000000,2019-07-02,2,74,4591,,4665,
2019-07-02 03:00:00.000000,2019-07-02,3,73,4510,,4583,
2019-07-02 04:00:00.000000,2019-07-02,4,73,4570,,4643,
2019-07-02 05:00:00.000000,2019-07-02,5,73,4446,,4519,
2019-07-02 06:00:00.000000,2019-07-02,6,209,4254,,4463,
2019-07-02 07:00:00.000000,2019-07-02,7,3596,4021,,7617,
2019-07-02 08:00:00.000000,2019-07-02,8,8094,3826,,11920,
2019-07-02 09:00:00.000000,2019-07-02,9,9840,3544,,13384,
2019-07-02 10:00:00.000000,2019-07-02,10,10645,3462,,14107,
2019-07-02 11:00:00.000000,2019-07-02,11,10926,3529,,14455,
2019-07-02 12:00:00.000000,2019-07-02,12,11354,3472,,14826,
2019-07-02 13:00:00.000000,2019-07-02,13,11459,3692,,15151,
2019-07-02 14:00:00.000000,2019-07-02,14,11100,4106,,15206,
2019-07-02 15:00:00.000000,2019-07-02,15,11192,4152,,15344,
2019-07-02 16:00:00.000000,2019-07-02,16,10606,4241,,14847,
2019-07-02 17:00:00.000000,2019-07-02,17,9535,4721,,14256,
2019-07-02 18:00:00.000000,2019-07-02,18,7870,4818,,12688,
2019-07-02 19:00:00.000000,2019-07-02,19,3156,4796,,7952,
2019-07-02 20:00:00.000000,2019-07-02,20,225,4630,,4855,
2019-07-02 21:00:00.000000,2019-07-02,21,11,4574,,4585,
2019-07-02 22:00:00.000000,2019-07-02,22,12,4586,,4598,
2019-07-02 23:00:00.000000,2019-07-02,23,13,4573,,4586,
2019-07-03 00:00:00.000000,2019-07-03,0,13,4302,,4315,
2019-07-03 01:00:00.000000,2019-07-03,1,13,4252,,4265,
2019-07-03 02:00:00.000000,2019-07-03,2,14,4160,,4174,
2019-07-03 03:00:00.000000,2019-07-03,3,14,4007,,4021,
2019-07-03 04:00:00.000000,2019-07-03,4,8,4131,,4139,
2019-07-03 05:00:00.000000,2019-07-03,5,0,4160,,4160,
2019-07-03 06:00:00.000000,2019-07-03,6,89,4217,,4306,
2019-07-03 07:00:00.000000,2019-07-03,7,3469,3933,,7402,
2019-07-03 08:00:00.000000,2019-07-03,8,7896,4007,,11903,
2019-07-03 09:00:00.000000,2019-07-03,9,9653,3596,,13249,
2019-07-03 10:00:00.000000,2019-07-03,10,10661,3390,,14051,
2019-07-03 11:00:00.000000,2019-07-03,11,10377,3533,,13910,
2019-07-03 12:00:00.000000,2019-07-03,12,11282,3598,,14880,
2019-07-03 13:00:00.000000,2019-07-03,13,10936,3762,,14698,
2019-07-03 14:00:00.000000,2019-07-03,14,10876,3884,,14760,
2019-07-03 15:00:00.000000,2019-07-03,15,10544,4171,,14715,
2019-07-03 16:00:00.000000,2019-07-03,16,9793,4564,,14357,
2019-07-03 17:00:00.000000,2019-07-03,17,9178,4570,,13748,
2019-07-03 18:00:00.000000,2019-07-03,18,7233,4388,,11621,
2019-07-03 19:00:00.000000,2019-07-03,19,3167,4301,,7468,
2019-07-03 20:00:00.000000,2019-07-03,20,264,4283,,4547,
2019-07-03 21:00:00.000000,2019-07-03,21,17,4297,,4314,
2019-07-03 22:00:00.000000,2019-07-03,22,0,4478,,4478,
2019-07-03 23:00:00.000000,2019-07-03,23,0,4292,,4292,
2019-07-04 00:00:00.000000,2019-07-04,0,0,4167,,4167,
2019-07-04 01:00:00.000000,2019-07-04,1,0,4197,,4197,
2019-07-04 02:00:00.000000,2019-07-04,2,0,4387,,4387,
2019-07-04 03:00:00.000000,2019-07-04,3,0,4408,,4408,
2019-07-04 04:00:00.000000,2019-07-04,4,0,4454,,4454,
2019-07-04 05:00:00.000000,2019-07-04,5,0,4583,,4583,
2019-07-04 06:00:00.000000,2019-07-04,6,109,4489,,4598,
2019-07-04 07:00:00.000000,2019-07-04,7,3474,4041,,7515,
2019-07-04 08:00:00.000000,2019-07-04,8,7626,3565,,11191,
2019-07-04 09:00:00.000000,2019-07-04,9,8884,3385,,12269,
2019-07-04 10:00:00.000000,2019-07-04,10,9618,3028,,12646,
2019-07-04 11:00:00.000000,2019-07-04,11,10224,2638,,12862,
2019-07-04 12:00:00.000000,2019-07-04,12,10983,2237,,13220,
2019-07-04 13:00:00.000000,2019-07-04,13,11409,2333,,13742,
2019-07-04 14:00:00.000000,2019-07-04,14,11306,2823,,14129,
2019-07-04 15:00:00.000000,2019-07-04,15,10837,3327,,14164,
2019-07-04 16:00:00.000000,2019-07-04,16,10372,3763,,14135,
2019-07-04 17:00:00.000000,2019-07-04,17,9722,4026,,13748,
2019-07-04 18:00:00.000000,2019-07-04,18,7835,4136,,11971,
2019-07-04 19:00:00.000000,2019-07-04,19,3519,4208,,7727,
2019-07-04 20:00:00.000000,2019-07-04,20,206,4349,,4555,
2019-07-04 21:00:00.000000,2019-07-04,21,0,4520,,4520,
2019-07-04 22:00:00.000000,2019-07-04,22,0,4468,,4468,
2019-07-04 23:00:00.000000,2019-07-04,23,0,4355,,4355,
2019-07-05 00:00:00.000000,2019-07-05,0,0,4264,,4264,
2019-07-05 01:00:00.000000,2019-07-05,1,0,4134,,4134,
2019-07-05 02:00:00.000000,2019-07-05,2,0,3965,,3965,
2019-07-05 03:00:00.000000,2019-07-05,3,0,3965,,3965,
2019-07-05 04:00:00.000000,2019-07-05,4,0,3833,,3833,
2019-07-05 05:00:00.000000,2019-07-05,5,0,3669,,3669,
2019-07-05 06:00:00.000000,2019-07-05,6,93,3221,,3314,
2019-07-05 07:00:00.000000,2019-07-05,7,3246,2916,,6162,
2019-07-05 08:00:00.000000,2019-07-05,8,7745,2347,,10092,
2019-07-05 09:00:00.000000,2019-07-05,9,9653,2187,,11840,
2019-07-05 10:00:00.000000,2019-07-05,10,10356,1536,,11892,
2019-07-05 11:00:00.000000,2019-07-05,11,10938,1033,,11971,
2019-07-05 12:00:00.000000,2019-07-05,12,11158,706,,11864,
2019-07-05 13:00:00.000000,2019-07-05,13,11192,698,,11890,
2019-07-05 14:00:00.000000,2019-07-05,14,11118,809,,11927,
2019-07-05 15:00:00.000000,2019-07-05,15,11068,1069,,12137,
2019-07-05 16:00:00.000000,2019-07-05,16,10570,1728,,12298,
2019-07-05 17:00:00.000000,2019-07-05,17,9631,2465,,12096,
2019-07-05 18:00:00.000000,2019-07-05,18,7598,2801,,10399,
2019-07-05 19:00:00.000000,2019-07-05,19,3303,3259,,6562,
2019-07-05 20:00:00.000000,2019-07-05,20,200,3605,,3805,
2019-07-05 21:00:00.000000,2019-07-05,21,0,3781,,3781,
2019-07-05 22:00:00.000000,2019-07-05,22,0,3830,,3830,
2019-07-05 23:00:00.000000,2019-07-05,23,0,4062,,4062,
2019-07-06 00:00:00.000000,2019-07-06,0,0,4153,,4153,
2019-07-06 01:00:00.000000,2019-07-06,1,0,4072,,4072,
2019-07-06 02:00:00.000000,2019-07-06,2,0,4292,,4292,
2019-07-06 03:00:00.000000,2019-07-06,3,0,3886,,3886,
2019-07-06 04:00:00.000000,2019-07-06,4,0,3444,,3444,
2019-07-06 05:00:00.000000,2019-07-06,5,0,3050,,3050,
2019-07-06 06:00:00.000000,2019-07-06,6,67,2660,,2727,
2019-07-06 07:00:00.000000,2019-07-06,7,3259,2289,,5548,
2019-07-06 08:00:00.000000,2019-07-06,8,7550,1393,,8943,
2019-07-06 09:00:00.000000,2019-07-06,9,9674,963,,10637,
2019-07-06 10:00:00.000000,2019-07-06,10,10510,603,,11113,
2019-07-06 11:00:00.000000,2019-07-06,11,11047,589,,11636,
2019-07-06 12:00:00.000000,2019-07-06,12,11270,555,,11825,
2019-07-06 13:00:00.000000,2019-07-06,13,11283,526,,11809,
2019-07-06 14:00:00.000000,2019-07-06,14,11247,598,,11845,
2019-07-06 15:00:00.000000,2019-07-06,15,10988,767,,11755,
2019-07-06 16:00:00.000000,2019-07-06,16,10451,1095,,11546,
2019-07-06 17:00:00.000000,2019-07-06,17,9485,1763,,11248,
2019-07-06 18:00:00.000000,2019-07-06,18,7408,2117,,9525,
2019-07-06 19:00:00.000000,2019-07-06,19,3128,2710,,5838,
2019-07-06 20:00:00.000000,2019-07-06,20,157,3155,,3312,
2019-07-06 21:00:00.000000,2019-07-06,21,0,3285,,3285,
2019-07-06 22:00:00.000000,2019-07-06,22,0,3555,,3555,
2019-07-06 23:00:00.000000,2019-07-06,23,0,3874,,3874,
2019-07-07 00:00:00.000000,2019-07-07,0,0,4061,,4061,
2019-07-07 01:00:00.000000,2019-07-07,1,0,3645,,3645,
2019-07-07 02:00:00.000000,2019-07-07,2,0,3560,,3560,
2019-07-07 03:00:00.000000,2019-07-07,3,0,2951,,2951,
2019-07-07 04:00:00.000000,2019-07-07,4,0,2634,,2634,
2019-07-07 05:00:00.000000,2019-07-07,5,0,2425,,2425,
2019-07-07 06:00:00.000000,2019-07-07,6,58,2427,,2485,
2019-07-07 07:00:00.000000,2019-07-07,7,2096,2516,,4612,
2019-07-07 08:00:00.000000,2019-07-07,8,5782,2619,,8401,
2019-07-07 09:00:00.000000,2019-07-07,9,7685,2490,,10175,
2019-07-07 10:00:00.000000,2019-07-07,10,8894,2416,,11310,
2019-07-07 11:00:00.000000,2019-07-07,11,9008,2539,,11547,
2019-07-07 12:00:00.000000,2019-07-07,12,10063,2402,,12465,
2019-07-07 13:00:00.000000,2019-07-07,13,10139,2781,,12920,
2019-07-07 14:00:00.000000,2019-07-07,14,9931,3091,,13022,
2019-07-07 15:00:00.000000,2019-07-07,15,9027,3065,,12092,
2019-07-07 16:00:00.000000,2019-07-07,16,8824,3386,,12210,
2019-07-07 17:00:00.000000,2019-07-07,17,7756,3815,,11571,
2019-07-07 18:00:00.000000,2019-07-07,18,6280,3397,,9677,
2019-07-07 19:00:00.000000,2019-07-07,19,2884,3155,,6039,
2019-07-07 20:00:00.000000,2019-07-07,20,84,3133,,3217,
2019-07-07 21:00:00.000000,2019-07-07,21,0,3107,,3107,
2019-07-07 22:00:00.000000,2019-07-07,22,0,3406,,3406,
2019-07-07 23:00:00.000000,2019-07-07,23,0,3746,,3746,
2019-07-08 00:00:00.000000,2019-07-08,0,0,3792,,3792,
2019-07-08 01:00:00.000000,2019-07-08,1,0,3301,,3301,
2019-07-08 02:00:00.000000,2019-07-08,2,0,3722,,3722,
2019-07-08 03:00:00.000000,2019-07-08,3,0,3897,,3897,
2019-07-08 04:00:00.000000,2019-07-08,4,0,3975,,3975,
2019-07-08 05:00:00.000000,2019-07-08,5,0,3807,,3807,
2019-07-08 06:00:00.000000,2019-07-08,6,45,3697,,3742,
2019-07-08 07:00:00.000000,2019-07-08,7,3150,3600,,6750,
2019-07-08 08:00:00.000000,2019-07-08,8,7712,3491,,11203,
2019-07-08 09:00:00.000000,2019-07-08,9,9862,3472,,13334,
2019-07-08 10:00:00.000000,2019-07-08,10,10722,3585,,14307,
2019-07-08 11:00:00.000000,2019-07-08,11,11211,3661,,14872,
2019-07-08 12:00:00.000000,2019-07-08,12,11418,3779,,15197,
2019-07-08 13:00:00.000000,2019-07-08,13,11430,3860,,15290,
2019-07-08 14:00:00.000000,2019-07-08,14,11406,4057,,15463,
2019-07-08 15:00:00.000000,2019-07-08,15,11196,4324,,15520,
2019-07-08 16:00:00.000000,2019-07-08,16,10634,4604,,15238,
2019-07-08 17:00:00.000000,2019-07-08,17,9745,4484,,14229,
2019-07-08 18:00:00.000000,2019-07-08,18,7655,4425,,12080,
2019-07-08 19:00:00.000000,2019-07-08,19,3161,4655,,7816,
2019-07-08 20:00:00.000000,2019-07-08,20,165,4429,,4594,
2019-07-08 21:00:00.000000,2019-07-08,21,0,4480,,4480,
2019-07-08 22:00:00.000000,2019-07-08,22,0,4639,,4639,
2019-07-08 23:00:00.000000,2019-07-08,23,0,4681,,4681,
2019-07-09 00:00:00.000000,2019-07-09,0,0,4606,,4606,
2019-07-09 01:00:00.000000,2019-07-09,1,0,4697,,4697,
2019-07-09 02:00:00.000000,2019-07-09,2,0,4625,,4625,
2019-07-09 03:00:00.000000,2019-07-09,3,0,4389,,4389,
2019-07-09 04:00:00.000000,2019-07-09,4,0,4145,,4145,
2019-07-09 05:00:00.000000,2019-07-09,5,0,3821,,3821,
2019-07-09 06:00:00.000000,2019-07-09,6,56,3383,,3439,
2019-07-09 07:00:00.000000,2019-07-09,7,3265,2489,,5754,
2019-07-09 08:00:00.000000,2019-07-09,8,7657,2126,,9783,
2019-07-09 09:00:00.000000,2019-07-09,9,9783,1786,,11569,
2019-07-09 10:00:00.000000,2019-07-09,10,10635,1381,,12016,
2019-07-09 11:00:00.000000,2019-07-09,11,10769,1093,,11862,
2019-07-09 12:00:00.000000,2019-07-09,12,11294,830,,12124,
2019-07-09 13:00:00.000000,2019-07-09,13,11299,691,,11990,
2019-07-09 14:00:00.000000,2019-07-09,14,11096,745,,11841,
2019-07-09 15:00:00.000000,2019-07-09,15,10935,1069,,12004,
2019-07-09 16:00:00.000000,2019-07-09,16,10498,1587,,12085,
2019-07-09 17:00:00.000000,2019-07-09,17,9237,1937,,11174,
2019-07-09 18:00:00.000000,2019-07-09,18,7382,2386,,9768,
2019-07-09 19:00:00.000000,2019-07-09,19,3237,2676,,5913,
2019-07-09 20:00:00.000000,2019-07-09,20,201,2969,,3170,
2019-07-09 21:00:00.000000,2019-07-09,21,16,3264,,3280,
2019-07-09 22:00:00.000000,2019-07-09,22,0,3355,,3355,
2019-07-09 23:00:00.000000,2019-07-09,23,0,3501,,3501,
2019-07-10 00:00:00.000000,2019-07-10,0,0,3400,,3400,
2019-07-10 01:00:00.000000,2019-07-10,1,0,3195,,3195,
2019-07-10 02:00:00.000000,2019-07-10,2,0,3110,,3110,
2019-07-10 03:00:00.000000,2019-07-10,3,0,2851,,2851,
2019-07-10 04:00:00.000000,2019-07-10,4,0,2606,,2606,
2019-07-10 05:00:00.000000,2019-07-10,5,0,2483,,2483,
2019-07-10 06:00:00.000000,2019-07-10,6,36,2227,,2263,
2019-07-10 07:00:00.000000,2019-07-10,7,3209,1842,,5051,
2019-07-10 08:00:00.000000,2019-07-10,8,7849,1435,,9284,
2019-07-10 09:00:00.000000,2019-07-10,9,9717,1173,,10890,
2019-07-10 10:00:00.000000,2019-07-10,10,10623,1097,,11720,
2019-07-10 11:00:00.000000,2019-07-10,11,11102,980,,12082,
2019-07-10 12:00:00.000000,2019-07-10,12,11318,829,,12147,
2019-07-10 13:00:00.000000,2019-07-10,13,11338,690,,12028,
2019-07-10 14:00:00.000000,2019-07-10,14,11317,876,,12193,
2019-07-10 15:00:00.000000,2019-07-10,15,11022,1193,,12215,
2019-07-10 16:00:00.000000,2019-07-10,16,10489,1428,,11917,
2019-07-10 17:00:00.000000,2019-07-10,17,9526,2140,,11666,
2019-07-10 18:00:00.000000,2019-07-10,18,7555,2639,,10194,
2019-07-10 19:00:00.000000,2019-07-10,19,3172,3470,,6642,
2019-07-10 20:00:00.000000,2019-07-10,20,105,3919,,4024,
2019-07-10 21:00:00.000000,2019-07-10,21,0,3884,,3884,
2019-07-10 22:00:00.000000,2019-07-10,22,0,3785,,3785,
2019-07-10 23:00:00.000000,2019-07-10,23,0,3559,,3559,
2019-07-11 00:00:00.000000,2019-07-11,0,0,3296,,3296,
2019-07-11 01:00:00.000000,2019-07-11,1,0,3463,,3463,
2019-07-11 02:00:00.000000,2019-07-11,2,0,3413,,3413,
2019-07-11 03:00:00.000000,2019-07-11,3,0,3354,,3354,
2019-07-11 04:00:00.000000,2019-07-11,4,0,3554,,3554,
2019-07-11 05:00:00.000000,2019-07-11,5,0,3285,,3285,
2019-07-11 06:00:00.000000,2019-07-11,6,11,2834,,2845,
2019-07-11 07:00:00.000000,2019-07-11,7,2953,2074,,5027,
2019-07-11 08:00:00.000000,2019-07-11,8,7343,1627,,8970,
2019-07-11 09:00:00.000000,2019-07-11,9,9328,1126,,10454,
2019-07-11 10:00:00.000000,2019-07-11,10,10118,745,,10863,
2019-07-11 11:00:00.000000,2019-07-11,11,10767,595,,11362,
2019-07-11 12:00:00.000000,2019-07-11,12,10869,491,,11360,
2019-07-11 13:00:00.000000,2019-07-11,13,10352,589,,10941,
2019-07-11 14:00:00.000000,2019-07-11,14,10299,643,,10942,
2019-07-11 15:00:00.000000,2019-07-11,15,10122,983,,11105,
2019-07-11 16:00:00.000000,2019-07-11,16,9498,2008,,11506,
2019-07-11 17:00:00.000000,2019-07-11,17,8717,2468,,11185,
2019-07-11 18:00:00.000000,2019-07-11,18,6587,2853,,9440,
2019-07-11 19:00:00.000000,2019-07-11,19,2939,3554,,6493,
2019-07-11 20:00:00.000000,2019-07-11,20,107,4141,,4248,
2019-07-11 21:00:00.000000,2019-07-11,21,0,4291,,4291,
2019-07-11 22:00:00.000000,2019-07-11,22,0,4398,,4398,
2019-07-11 23:00:00.000000,2019-07-11,23,0,4180,,4180,
2019-07-12 00:00:00.000000,2019-07-12,0,0,3615,,3615,
2019-07-12 01:00:00.000000,2019-07-12,1,0,3440,,3440,
2019-07-12 02:00:00.000000,2019-07-12,2,0,3338,,3338,
2019-07-12 03:00:00.000000,2019-07-12,3,0,3312,,3312,
2019-07-12 04:00:00.000000,2019-07-12,4,0,3038,,3038,
2019-07-12 05:00:00.000000,2019-07-12,5,0,2541,,2541,
2019-07-12 06:00:00.000000,2019-07-12,6,0,2122,,2122,
2019-07-12 07:00:00.000000,2019-07-12,7,2389,1573,,3962,
2019-07-12 08:00:00.000000,2019-07-12,8,6501,1223,,7724,
2019-07-12 09:00:00.000000,2019-07-12,9,8590,813,,9403,
2019-07-12 10:00:00.000000,2019-07-12,10,9670,369,,10039,
2019-07-12 11:00:00.000000,2019-07-12,11,10366,303,,10669,
2019-07-12 12:00:00.000000,2019-07-12,12,10656,239,,10895,
2019-07-12 13:00:00.000000,2019-07-12,13,10280,244,,10524,
2019-07-12 14:00:00.000000,2019-07-12,14,10305,307,,10612,
2019-07-12 15:00:00.000000,2019-07-12,15,10277,551,,10828,
2019-07-12 16:00:00.000000,2019-07-12,16,9966,1441,,11407,
2019-07-12 17:00:00.000000,2019-07-12,17,8959,2189,,11148,
2019-07-12 18:00:00.000000,2019-07-12,18,6993,2901,,9894,
2019-07-12 19:00:00.000000,2019-07-12,19,2870,2944,,5814,
2019-07-12 20:00:00.000000,2019-07-12,20,152,3260,,3412,
2019-07-12 21:00:00.000000,2019-07-12,21,0,3712,,3712,
2019-07-12 22:00:00.000000,2019-07-12,22,0,3721,,3721,
2019-07-12 23:00:00.000000,2019-07-12,23,0,3824,,3824,
2019-07-13 00:00:00.000000,2019-07-13,0,0,3439,,3439,
2019-07-13 01:00:00.000000,2019-07-13,1,0,3249,,3249,
2019-07-13 02:00:00.000000,2019-07-13,2,0,3210,,3210,
2019-07-13 03:00:00.000000,2019-07-13,3,0,3064,,3064,
2019-07-13 04:00:00.000000,2019-07-13,4,0,2713,,2713,
2019-07-13 05:00:00.000000,2019-07-13,5,0,2690,,2690,
2019-07-13 06:00:00.000000,2019-07-13,6,2,1772,,1774,
2019-07-13 07:00:00.000000,2019-07-13,7,2855,1146,,4001,
2019-07-13 08:00:00.000000,2019-07-13,8,7446,870,,8316,
2019-07-13 09:00:00.000000,2019-07-13,9,9325,564,,9889,
2019-07-13 10:00:00.000000,2019-07-13,10,9929,428,,10357,
2019-07-13 11:00:00.000000,2019-07-13,11,10653,446,,11099,
2019-07-13 12:00:00.000000,2019-07-13,12,10494,569,,11063,
2019-07-13 13:00:00.000000,2019-07-13,13,10477,834,,11311,
2019-07-13 14:00:00.000000,2019-07-13,14,9915,1117,,11032,
2019-07-13 15:00:00.000000,2019-07-13,15,10203,1378,,11581,
2019-07-13 16:00:00.000000,2019-07-13,16,9695,1322,,11017,
2019-07-13 17:00:00.000000,2019-07-13,17,8203,1396,,9599,
2019-07-13 18:00:00.000000,2019-07-13,18,6255,1428,,7683,
2019-07-13 19:00:00.000000,2019-07-13,19,2915,1598,,4513,
2019-07-13 20:00:00.000000,2019-07-13,20,92,1719,,1811,
2019-07-13 21:00:00.000000,2019-07-13,21,0,2112,,2112,
2019-07-13 22:00:00.000000,2019-07-13,22,0,2436,,2436,
2019-07-13 23:00:00.000000,2019-07-13,23,0,2175,,2175,
2019-07-14 00:00:00.000000,2019-07-14,0,0,1954,,1954,
2019-07-14 01:00:00.000000,2019-07-14,1,0,1805,,1805,
2019-07-14 02:00:00.000000,2019-07-14,2,0,1918,,1918,
2019-07-14 03:00:00.000000,2019-07-14,3,0,1931,,1931,
2019-07-14 04:00:00.000000,2019-07-14,4,0,1776,,1776,
2019-07-14 05:00:00.000000,2019-07-14,5,0,1584,,1584,
2019-07-14 06:00:00.000000,2019-07-14,6,0,1573,,1573,
2019-07-14 07:00:00.000000,2019-07-14,7,2590,1510,,4100,
2019-07-14 08:00:00.000000,2019-07-14,8,7101,1260,,8361,
2019-07-14 09:00:00.000000,2019-07-14,9,8929,1042,,9971,
2019-07-14 10:00:00.000000,2019-07-14,10,10150,807,,10957,
2019-07-14 11:00:00.000000,2019-07-14,11,10596,843,,11439,
2019-07-14 12:00:00.000000,2019-07-14,12,10838,1085,,11923,
2019-07-14 13:00:00.000000,2019-07-14,13,11018,1407,,12425,
2019-07-14 14:00:00.000000,2019-07-14,14,10854,1689,,12543,
2019-07-14 15:00:00.000000,2019-07-14,15,10794,2096,,12890,
2019-07-14 16:00:00.000000,2019-07-14,16,10246,2527,,12773,
2019-07-14 17:00:00.000000,2019-07-14,17,9340,2746,,12086,
2019-07-14 18:00:00.000000,2019-07-14,18,7348,2659,,10007,
2019-07-14 19:00:00.000000,2019-07-14,19,3217,2806,,6023,
2019-07-14 20:00:00.000000,2019-07-14,20,250,3159,,3409,
2019-07-14 21:00:00.000000,2019-07-14,21,5,3186,,3191,
2019-07-14 22:00:00.000000,2019-07-14,22,0,3120,,3120,
2019-07-14 23:00:00.000000,2019-07-14,23,0,3131,,3131,
2019-07-15 00:00:00.000000,2019-07-15,0,0,3329,,3329,
2019-07-15 01:00:00.000000,2019-07-15,1,1,3470,,3471,
2019-07-15 02:00:00.000000,2019-07-15,2,1,3273,,3274,
2019-07-15 03:00:00.000000,2019-07-15,3,0,3252,,3252,
2019-07-15 04:00:00.000000,2019-07-15,4,0,3173,,3173,
2019-07-15 05:00:00.000000,2019-07-15,5,0,2969,,2969,
2019-07-15 06:00:00.000000,2019-07-15,6,29,2844,,2873,
2019-07-15 07:00:00.000000,2019-07-15,7,3098,2573,,5671,
2019-07-15 08:00:00.000000,2019-07-15,8,7810,2445,,10255,
2019-07-15 09:00:00.000000,2019-07-15,9,9727,2404,,12131,
2019-07-15 10:00:00.000000,2019-07-15,10,10590,2397,,12987,
2019-07-15 11:00:00.000000,2019-07-15,11,11056,2627,,13683,
2019-07-15 12:00:00.000000,2019-07-15,12,11319,2876,,14195,
2019-07-15 13:00:00.000000,2019-07-15,13,11320,3048,,14368,
2019-07-15 14:00:00.000000,2019-07-15,14,11274,3669,,14943,
2019-07-15 15:00:00.000000,2019-07-15,15,11040,3849,,14889,
2019-07-15 16:00:00.000000,2019-07-15,16,10444,4119,,14563,
2019-07-15 17:00:00.000000,2019-07-15,17,9531,4553,,14084,
2019-07-15 18:00:00.000000,2019-07-15,18,7654,4739,,12393,
2019-07-15 19:00:00.000000,2019-07-15,19,3342,4722,,8064,
2019-07-15 20:00:00.000000,2019-07-15,20,190,4801,,4991,
2019-07-15 21:00:00.000000,2019-07-15,21,0,4963,,4963,
2019-07-15 22:00:00.000000,2019-07-15,22,0,4682,,4682,
2019-07-15 23:00:00.000000,2019-07-15,23,0,4679,,4679,
2019-07-16 00:00:00.000000,2019-07-16,0,0,4462,,4462,
2019-07-16 01:00:00.000000,2019-07-16,1,0,4551,,4551,
2019-07-16 02:00:00.000000,2019-07-16,2,0,4578,,4578,
2019-07-16 03:00:00.000000,2019-07-16,3,0,4156,,4156,
2019-07-16 04:00:00.000000,2019-07-16,4,0,4114,,4114,
2019-07-16 05:00:00.000000,2019-07-16,5,0,3969,,3969,
2019-07-16 06:00:00.000000,2019-07-16,6,18,3811,,3829,
2019-07-16 07:00:00.000000,2019-07-16,7,2991,3495,,6486,
2019-07-16 08:00:00.000000,2019-07-16,8,7838,3510,,11348,
2019-07-16 09:00:00.000000,2019-07-16,9,9827,3316,,13143,
2019-07-16 10:00:00.000000,2019-07-16,10,10676,3202,,13878,
2019-07-16 11:00:00.000000,2019-07-16,11,11116,3261,,14377,
2019-07-16 12:00:00.000000,2019-07-16,12,11360,3090,,14450,
2019-07-16 13:00:00.000000,2019-07-16,13,11262,2951,,14213,
2019-07-16 14:00:00.000000,2019-07-16,14,11114,3326,,14440,
2019-07-16 15:00:00.000000,2019-07-16,15,10821,4079,,14900,
2019-07-16 16:00:00.000000,2019-07-16,16,10106,4412,,14518,
2019-07-16 17:00:00.000000,2019-07-16,17,8931,4399,,13330,
2019-07-16 18:00:00.000000,2019-07-16,18,6898,4422,,11320,
2019-07-16 19:00:00.000000,2019-07-16,19,2995,4691,,7686,
2019-07-16 20:00:00.000000,2019-07-16,20,126,4442,,4568,
2019-07-16 21:00:00.000000,2019-07-16,21,0,4089,,4089,
2019-07-16 22:00:00.000000,2019-07-16,22,0,3781,,3781,
2019-07-16 23:00:00.000000,2019-07-16,23,0,3924,,3924,
2019-07-17 00:00:00.000000,2019-07-17,0,0,3794,,3794,
2019-07-17 01:00:00.000000,2019-07-17,1,0,3770,,3770,
2019-07-17 02:00:00.000000,2019-07-17,2,0,3906,,3906,
2019-07-17 03:00:00.000000,2019-07-17,3,0,3863,,3863,
2019-07-17 04:00:00.000000,2019-07-17,4,0,3589,,3589,
2019-07-17 05:00:00.000000,2019-07-17,5,0,3497,,3497,
2019-07-17 06:00:00.000000,2019-07-17,6,7,3050,,3057,
2019-07-17 07:00:00.000000,2019-07-17,7,2938,2362,,5300,
2019-07-17 08:00:00.000000,2019-07-17,8,7676,1975,,9651,
2019-07-17 09:00:00.000000,2019-07-17,9,9723,1305,,11028,
2019-07-17 10:00:00.000000,2019-07-17,10,10554,856,,11410,
2019-07-17 11:00:00.000000,2019-07-17,11,10971,712,,11683,
2019-07-17 12:00:00.000000,2019-07-17,12,11287,913,,12200,
2019-07-17 13:00:00.000000,2019-07-17,13,11313,1076,,12389,
2019-07-17 14:00:00.000000,2019-07-17,14,11186,1360,,12546,
2019-07-17 15:00:00.000000,2019-07-17,15,10866,1694,,12560,
2019-07-17 16:00:00.000000,2019-07-17,16,10198,1873,,12071,
